Date,Hours,direct_normal,total_skycover,dry_bulb_temp,station_pressure,wind_direction,wind_speed
03/15/2002,17,31,10,-3.5,1013,270,5.4
03/15/2002,18,21,10,-3,1013,240,12.5
03/15/2002,19,84,10,-3.5,1013,210,12
03/15/2002,20,5,10,-3.1,1013,170,11.4
03/15/2002,21,0,10,-2.5,1013,160,11.4
03/15/2002,22,0,10,-2,1013,130,11.8
03/15/2002,23,0,9,-3.2,1013,140,10.7
03/15/2002,0,0,8,-4.8,1013,160,10.2
03/16/2002,1,0,10,-6.3,1013,180,9.6
03/16/2002,2,0,7,-7.7,1013,190,8.1
03/16/2002,3,0,9,-9.2,1013,220,7.5
03/16/2002,4,0,10,-11.1,1013,220,7
03/16/2002,5,0,10,-11.9,1013,230,6.4
03/16/2002,6,0,10,-14.3,1013,230,5.8
03/16/2002,7,0,10,-15.8,1013,230,5.3
03/16/2002,8,0,10,-17.4,1013,240,5.2
03/16/2002,9,0,10,-19,1013,270,5.2
03/16/2002,10,0,10,-21.1,1013,310,4.1
03/16/2002,11,0,10,-21.3,1013,340,4.6
03/16/2002,12,0,10,-21,1013,330,4.6
03/16/2002,13,325,3,-21,1013,330,5.1
03/16/2002,14,443,2,-20.7,1013,340,5.1
03/16/2002,15,463,0,-21,1013,320,6.1
03/16/2002,16,339,2,-21,1013,340,6.1
03/16/2002,17,387,0,-21,1013,330,6.1
03/16/2002,18,292,0,-22,1013,340,6.1
03/16/2002,19,153,0,-22,1013,340,6.1
03/16/2002,20,20,0,-22,1013,340,6.1
03/16/2002,21,0,0,-22,1013,340,6.1
03/16/2002,22,0,0,-23,1013,340,6.6
03/16/2002,23,0,0,-23,1013,340,6.6
03/16/2002,0,0,0,-24,1013,330,6.1
03/17/2002,1,0,0,-24,1013,340,6.1
03/17/2002,2,0,0,-24,1013,340,6.6
03/17/2002,3,0,0,-25,1013,330,6.6
03/17/2002,4,0,0,-25,1013,340,5.6
03/17/2002,5,0,0,-25,1013,340,4.9
03/17/2002,6,0,0,-25,1013,330,4.3
03/17/2002,7,0,0,-25,1013,330,3.6
03/17/2002,8,0,0,-25,1013,300,2.5
03/17/2002,9,95,0,-25,1013,270,4.6
03/17/2002,10,353,0,-24,1013,260,3
03/17/2002,11,545,0,-24,1013,250,3.6
03/17/2002,12,654,0,-23,1013,280,4.1
03/17/2002,13,715,0,-22,1013,260,4.1
03/17/2002,14,744,0,-21,1013,290,5.6
03/17/2002,15,750,0,-19,1013,290,5.6
03/17/2002,16,731,0,-18,1013,330,5.1
03/17/2002,17,686,0,-17,1013,310,5.1
03/17/2002,18,57,9,-16,1013,310,4.6
03/17/2002,19,44,10,-15.9,1013,320,5.1
03/17/2002,20,0,10,-16,1013,330,7.2
03/17/2002,21,0,10,-15,1013,340,6.6
03/17/2002,22,0,10,-14.9,1013,340,6.6
03/17/2002,23,0,10,-13.9,1013,340,7.2
03/17/2002,0,0,10,-13.3,1013,340,7.2
03/18/2002,1,0,10,-13,1013,340,7.2
03/18/2002,2,0,10,-12.6,1013,340,6.1
03/18/2002,3,0,10,-12.9,1013,340,6.6
03/18/2002,4,0,10,-12.9,1013,340,6.1
03/18/2002,5,0,10,-12.3,1013,330,5.6
03/18/2002,6,0,10,-12.2,1013,330,6.1
03/18/2002,7,0,10,-11.8,1013,320,5.1
03/18/2002,8,0,10,-11,1013,320,4.6
03/18/2002,9,0,10,-10.6,1013,300,5.1
03/18/2002,10,1,10,-9.8,1013,290,4.4
03/18/2002,11,0,10,-9,1013,280,4.8
03/18/2002,12,0,10,-8,1013,290,5.3
03/18/2002,13,0,10,-7.8,1013,270,5.3
03/18/2002,14,0,10,-6.2,1013,280,6.1
03/18/2002,15,0,10,-5.2,1013,270,6.4
03/18/2002,16,0,10,-5.2,1013,290,5.6
03/18/2002,17,0,10,-4,1013,290,5.1
03/18/2002,18,0,10,-4,1013,290,5.1
03/18/2002,19,0,10,-4.9,1013,290,5.1
03/18/2002,20,0,10,-5.9,1013,280,6.1
03/18/2002,21,0,10,-5.8,1013,280,7.7
03/18/2002,22,0,10,-6.6,1013,280,6.6
03/18/2002,23,0,10,-6.6,1013,290,8.2
03/18/2002,0,0,10,-7,1013,280,7.2
03/19/2002,1,0,10,-7.1,1013,290,8.7
03/19/2002,2,0,10,-7,1013,280,9.2
03/19/2002,3,0,10,-7.3,1013,290,7.7
03/19/2002,4,0,10,-8,1013,280,8.2
03/19/2002,5,0,10,-7.5,1013,290,9.7
03/19/2002,6,0,10,-8,1013,310,8.2
03/19/2002,7,0,10,-8,1013,290,7.2
03/19/2002,8,0,10,-7,1013,290,7.7
03/19/2002,9,0,10,-7,1013,280,6.6
03/19/2002,10,0,10,-7,1013,290,6.6
03/19/2002,11,0,10,-6.2,1013,290,6.9
03/19/2002,12,0,10,-5,1013,280,7.2
03/19/2002,13,0,10,-2,1013,280,7.2
03/19/2002,14,60,10,-0.6,1013,280,7.2
03/19/2002,15,26,10,0.1,1013,270,7.7
03/19/2002,16,25,10,-0.1,1013,280,6.6
03/19/2002,17,20,10,0.8,1013,280,6.1
03/19/2002,18,20,10,1,1013,280,6.6
03/19/2002,19,167,7,1,1013,290,6.1
03/19/2002,20,12,8,0.6,1013,290,4.1
03/19/2002,21,0,9,1.1,1013,260,4.8
03/19/2002,22,0,10,0.8,1013,220,4.5
03/19/2002,23,0,10,0.8,1013,230,4.7
03/19/2002,0,0,10,0.8,1013,220,5.9
03/20/2002,1,0,10,0.6,1013,190,6.6
03/20/2002,2,0,10,0.5,1013,190,5.3
03/20/2002,3,0,10,0.5,1013,160,5.5
03/20/2002,4,0,5,-0.7,1013,160,4.6
03/20/2002,5,0,0,-0.7,1013,140,3.8
03/20/2002,6,0,0,-1.3,1013,140,5
03/20/2002,7,0,0,-2.1,1013,140,6.3
03/20/2002,8,0,0,-1.9,1013,140,7.5
03/20/2002,9,0,10,-3,1013,130,7.7
03/20/2002,10,0,10,-1.6,1013,120,7.1
03/20/2002,11,0,10,-1.2,1013,120,6.6
03/20/2002,12,241,7,0.2,1013,120,6
03/20/2002,13,106,8,1.6,1013,130,8.4
03/20/2002,14,12,10,2,1013,130,7.4
03/20/2002,15,678,0,2.4,1013,130,6.8
03/20/2002,16,658,0,2.8,1013,130,6.7
03/20/2002,17,611,0,3.2,1013,130,7.7
03/20/2002,18,189,7,3.6,1013,120,6.6
03/20/2002,19,198,5,4,1013,130,6.6
03/20/2002,20,12,10,5.4,1013,110,7.5
03/20/2002,21,1,8,3.8,1013,110,7.4
03/20/2002,22,0,10,4.2,1013,130,6.9
03/20/2002,23,0,10,5.6,1013,110,7.8
03/20/2002,0,0,10,6,1013,110,8.3
03/21/2002,1,0,10,6.4,1013,140,10.3
03/21/2002,2,0,10,6.8,1013,150,12.3
03/21/2002,3,0,10,6.2,1013,150,10.1
03/21/2002,4,0,10,5.6,1013,160,9.6
03/21/2002,5,0,10,6.5,1013,170,9.5
03/21/2002,6,0,10,6.4,1013,170,9.4
03/21/2002,7,0,10,2.8,1013,200,9.4
03/21/2002,8,0,10,0.2,1013,230,9.3
03/21/2002,9,0,10,-2.4,1013,260,9.2
03/21/2002,10,0,10,-3,1013,260,8.7
03/21/2002,11,8,10,-3.1,1013,260,8
03/21/2002,12,30,10,-2.8,1013,260,7.4
03/21/2002,13,21,10,-3.8,1013,260,6.9
03/21/2002,14,6,10,-3.2,1013,260,6.6
03/21/2002,15,53,10,-3.3,1013,280,6.4
03/21/2002,16,15,10,-4.3,1013,280,6.1
03/21/2002,17,0,10,-4.2,1013,290,5.8
03/21/2002,18,0,10,-4.8,1013,290,5.6
03/21/2002,19,66,9,-5,1013,270,5.2
03/21/2002,20,11,8,-5.4,1013,240,4.7
03/21/2002,21,1,7,-4.6,1013,220,4.4
03/21/2002,22,0,9,-4.1,1013,210,4.8
03/21/2002,23,0,10,-2.8,1013,200,5.2
03/21/2002,0,0,10,-2.4,1013,180,5.7
03/22/2002,1,0,10,-2,1013,160,5.1
03/22/2002,2,0,10,-2.6,1013,180,5.4
03/22/2002,3,0,10,-3.6,1013,190,6.2
03/22/2002,4,0,10,-3.3,1013,210,4.9
03/22/2002,5,0,10,-3.4,1013,220,5.7
03/22/2002,6,0,10,-3.2,1013,240,3.8
03/22/2002,7,0,10,-4.4,1013,250,3.6
03/22/2002,8,0,10,-4.1,1013,270,4.8
03/22/2002,9,52,9,-4.5,1013,300,5.6
03/22/2002,10,42,9,-5.3,1013,320,4.8
03/22/2002,11,297,9,-5.2,1013,330,7.7
03/22/2002,12,116,9,-5.5,1013,350,8
03/22/2002,13,448,9,-5.5,1013,10,7.7
03/22/2002,14,365,9,-5.2,1013,10,8.7
03/22/2002,15,432,9,-5,1013,10,9.2
03/22/2002,16,0,10,-5,1013,10,11.3
03/22/2002,17,27,10,-4.5,1013,10,11.3
03/22/2002,18,48,10,-4.5,1013,10,11.3
03/22/2002,19,341,9,-6.7,1013,10,10.8
03/22/2002,20,36,10,-7.8,1013,10,11.8
03/22/2002,21,2,10,-7.3,1013,10,10.8
03/22/2002,22,0,10,-5.6,1013,10,10.2
03/22/2002,23,0,10,-5.6,1013,360,10.2
03/22/2002,0,0,9,-5.6,1013,360,9.7
03/23/2002,1,0,8,-5.6,1013,360,9.2
03/23/2002,2,0,10,-6.2,1013,350,8.7
03/23/2002,3,0,10,-6.7,1013,350,8.2
03/23/2002,4,0,10,-6.7,1013,340,9.2
03/23/2002,5,0,10,-6.2,1013,340,7.2
03/23/2002,6,0,10,-6.2,1013,340,7.7
03/23/2002,7,0,10,-7.3,1013,340,6.6
03/23/2002,8,1,7,-6.2,1013,340,6.6
03/23/2002,9,14,10,-6.2,1013,340,6.6
03/23/2002,10,44,10,-6.2,1013,340,5.1
03/23/2002,11,60,10,-5.6,1013,330,4.6
03/23/2002,12,0,10,-5.6,1013,330,5.1
03/23/2002,13,0,10,-5,1013,320,5.1
03/23/2002,14,0,10,-5,1013,330,3.6
03/23/2002,15,0,10,-4.5,1013,340,4.1
03/23/2002,16,42,10,-4.5,1013,330,4.6
03/23/2002,17,0,10,-4.5,1013,340,4.1
03/23/2002,18,0,10,-4.5,1013,340,5.6
03/23/2002,19,0,10,-3.9,1013,350,5.1
03/23/2002,20,0,10,-4.5,1013,360,5.6
03/23/2002,21,0,10,-3.9,1013,340,6.6
03/23/2002,22,0,10,-3.9,1013,350,6.6
03/23/2002,23,0,10,-3.9,1013,350,6.6
03/23/2002,0,0,10,-3.9,1013,340,7.7
03/24/2002,1,0,10,-3.9,1013,350,8.7
03/24/2002,2,0,10,-4.5,1013,350,8.7
03/24/2002,3,0,10,-5,1013,350,8.7
03/24/2002,4,0,10,-7.3,1013,350,9.2
03/24/2002,5,0,10,-7.8,1013,350,11.3
03/24/2002,6,0,10,-8.4,1013,350,10.8
03/24/2002,7,0,10,-8.4,1013,350,11.3
03/24/2002,8,8,8,-8.4,1013,350,10.8
03/24/2002,9,43,9,-7.1,1013,360,10.8
03/24/2002,10,122,9,-6.2,1013,360,11.3
03/24/2002,11,75,9,-6.2,1013,10,11.3
03/24/2002,12,251,9,-5.6,1013,360,8.7
03/24/2002,13,248,9,-4.5,1013,360,9.2
03/24/2002,14,331,8,-3.9,1013,360,10.8
03/24/2002,15,470,8,-3.9,1013,360,10.2
03/24/2002,16,242,8,-3.4,1013,360,10.8
03/24/2002,17,261,9,-3.4,1013,360,10.2
03/24/2002,18,56,10,-2.3,1013,360,7.7
03/24/2002,19,73,10,-2.8,1013,360,10.2
03/24/2002,20,46,10,-2.3,1013,350,8.7
03/24/2002,21,1,10,-2.3,1013,350,8.2
03/24/2002,22,0,10,-2.3,1013,360,6.1
03/24/2002,23,0,9,-3.3,1013,350,4.9
03/24/2002,0,0,9,-3.6,1013,350,4.1
03/25/2002,1,0,8,-4.6,1013,340,3.4
03/25/2002,2,0,7,-5,1013,340,2.6
03/25/2002,3,0,6,-6,1013,330,1.8
03/25/2002,4,0,5,-6.9,1013,320,2.2
03/25/2002,5,0,5,-7.3,1013,330,0.8
03/25/2002,6,0,4,-8.2,1013,0,0
03/25/2002,7,0,3,-9.2,1013,0,0
03/25/2002,8,9,2,-10.1,1013,0,0
03/25/2002,9,100,2,-11.1,1013,0,0
03/25/2002,10,380,1,-12,1013,80,1.2
03/25/2002,11,584,0,-13,1013,80,1.5
03/25/2002,12,659,0,-11.8,1013,10,0.7
03/25/2002,13,685,0,-11.3,1013,0,0
03/25/2002,14,682,1,-10.7,1013,0,0
03/25/2002,15,727,1,-10.1,1013,0,0
03/25/2002,16,730,1,-9.6,1013,0,0
03/25/2002,17,658,1,-9.6,1013,0,0
03/25/2002,18,607,1,-9,1013,10,0.9
03/25/2002,19,510,0,-9.1,1013,30,2.3
03/25/2002,20,280,2,-8.5,1013,50,2.1
03/25/2002,21,57,2,-8.4,1013,70,1.9
03/25/2002,22,0,2,-8.5,1013,90,1.7
03/25/2002,23,0,2,-9,1013,110,1.5
03/25/2002,0,0,3,-9.2,1013,120,1.5
03/26/2002,1,0,4,-9.5,1013,130,1.5
03/26/2002,2,0,5,-9.8,1013,140,1.5
03/26/2002,3,0,6,-9.9,1013,150,1.5
03/26/2002,4,0,6,-10.6,1013,150,1.5
03/26/2002,5,0,7,-10,1013,160,1.5
03/26/2002,6,0,8,-10.4,1013,170,1.5
03/26/2002,7,0,9,-11,1013,180,1.5
03/26/2002,8,0,8,-11.4,1013,180,3.3
03/26/2002,9,33,8,-11.9,1013,170,3.2
03/26/2002,10,148,7,-11.2,1013,150,2.5
03/26/2002,11,305,6,-10,1013,150,3.8
03/26/2002,12,390,5,-9.9,1013,140,4.7
03/26/2002,13,428,5,-9.3,1013,120,5.1
03/26/2002,14,557,4,-9.2,1013,110,5.9
03/26/2002,15,545,3,-9.1,1013,100,6.2
03/26/2002,16,514,3,-9,1013,80,5.5
03/26/2002,17,517,2,-10.5,1013,70,6.4
03/26/2002,18,447,1,-11,1013,70,5.7
03/26/2002,19,327,1,-12,1013,60,6.2
03/26/2002,20,146,0,-13.7,1013,50,7.1
03/26/2002,21,11,0,-14.7,1013,50,6.1
03/26/2002,22,0,0,-15.2,1013,60,7.5
03/26/2002,23,0,0,-16.8,1013,50,7
03/26/2002,0,0,0,-17.3,1013,50,6.9
03/27/2002,1,0,0,-17.8,1013,50,6.9
03/27/2002,2,0,0,-18.9,1013,40,8.3
03/27/2002,3,0,6,-19.4,1013,40,7.3
03/27/2002,4,0,6,-20,1013,40,7.6
03/27/2002,5,0,5,-17.7,1013,20,7.8
03/27/2002,6,0,4,-16.5,1013,20,8
03/27/2002,7,0,4,-15.9,1013,360,8.2
03/27/2002,8,34,3,-14.2,1013,360,8.5
03/27/2002,9,263,3,-13.6,1013,350,8.9
03/27/2002,10,476,2,-14.6,1013,10,8.9
03/27/2002,11,618,2,-15.1,1013,10,10.9
03/27/2002,12,629,1,-14.5,1013,10,11.9
03/27/2002,13,783,1,-15,1013,10,12.3
03/27/2002,14,848,0,-15,1013,10,12.3
03/27/2002,15,854,0,-15,1013,30,12.9
03/27/2002,16,840,0,-15.7,1013,30,12.3
03/27/2002,17,805,0,-15.2,1013,30,11.7
03/27/2002,18,743,0,-15.4,1013,30,11.1
03/27/2002,19,635,0,-16.2,1013,20,10.5
03/27/2002,20,448,0,-17.2,1013,20,9.9
03/27/2002,21,167,0,-17,1013,20,9.3
03/27/2002,22,0,0,-18,1013,20,9.8
03/27/2002,23,0,0,-17.7,1013,20,9.6
03/27/2002,0,0,0,-17.7,1013,20,9.3
03/28/2002,1,0,0,-18,1013,20,9.1
03/28/2002,2,0,0,-18.1,1013,30,8.9
03/28/2002,3,0,0,-18.1,1013,30,8.7
03/28/2002,4,0,0,-18.7,1013,30,8.4
03/28/2002,5,0,0,-18,1013,30,8.2
03/28/2002,6,0,1,-18.1,1013,30,9.9
03/28/2002,7,0,2,-18.2,1013,50,11.2
03/28/2002,8,0,3,-18.3,1013,50,9.3
03/28/2002,9,40,3,-18.3,1013,60,10.1
03/28/2002,10,146,4,-19.1,1013,60,7.7
03/28/2002,11,200,5,-19.5,1013,80,9
03/28/2002,12,325,6,-19.6,1013,80,7.9
03/28/2002,13,69,7,-16.7,1013,90,6.8
03/28/2002,14,155,8,-15.8,1013,90,5.8
03/28/2002,15,513,2,-15.5,1013,90,4.7
03/28/2002,16,340,3,-16.4,1013,120,8
03/28/2002,17,383,4,-16,1013,120,5.1
03/28/2002,18,395,0,-17,1013,110,5.6
03/28/2002,19,270,0,-17,1013,80,4.6
03/28/2002,20,109,0,-18,1013,100,4.1
03/28/2002,21,5,0,-21,1013,90,5.1
03/28/2002,22,0,0,-19,1013,90,5.1
03/28/2002,23,0,0,-19,1013,110,4.6
03/28/2002,0,0,0,-20,1013,100,5.1
03/29/2002,1,0,0,-20,1013,110,3.6
03/29/2002,2,0,0,-21,1013,100,3
03/29/2002,3,0,0,-21.8,1013,110,4.6
03/29/2002,4,0,0,-23,1013,100,3.6
03/29/2002,5,0,0,-24,1013,100,3
03/29/2002,6,0,0,-25,1013,100,4.6
03/29/2002,7,0,0,-24,1013,100,3.6
03/29/2002,8,6,0,-23.8,1013,110,3
03/29/2002,9,123,0,-23.7,1013,110,3
03/29/2002,10,327,0,-24,1013,120,3
03/29/2002,11,476,0,-23,1013,110,3
03/29/2002,12,570,0,-21,1013,120,3
03/29/2002,13,625,0,-19,1013,130,3.6
03/29/2002,14,652,0,-19,1013,120,3.6
03/29/2002,15,655,0,-20,1013,140,4.1
03/29/2002,16,634,0,-20.2,1013,150,3.6
03/29/2002,17,589,0,-19.3,1013,120,3.6
03/29/2002,18,511,0,-19.1,1013,120,3.6
03/29/2002,19,388,0,-19.5,1013,120,3.6
03/29/2002,20,206,0,-20,1013,140,3
03/29/2002,21,28,0,-19.9,1013,140,3
03/29/2002,22,0,10,-20.6,1013,140,3
03/29/2002,23,0,0,-20.6,1013,160,2
03/29/2002,0,0,0,-20.9,1013,140,1.5
03/30/2002,1,0,0,-21.4,1013,170,2
03/30/2002,2,0,0,-21.8,1013,180,2
03/30/2002,3,0,0,-22.1,1013,0,0
03/30/2002,4,0,0,-22.9,1013,100,2
03/30/2002,5,0,0,-22.5,1013,130,2.5
03/30/2002,6,0,10,-23,1013,140,3
03/30/2002,7,0,0,-23,1013,120,2.5
03/30/2002,8,1,10,-24,1013,0,0
03/30/2002,9,139,0,-24,1013,150,1.5
03/30/2002,10,0,10,-23,1013,190,1.5
03/30/2002,11,0,10,-22,1013,180,1.5
03/30/2002,12,34,10,-21,1013,180,2
03/30/2002,13,36,10,-20,1013,0,0
03/30/2002,14,0,10,-20,1013,270,1.5
03/30/2002,15,102,10,-19,1013,290,2.5
03/30/2002,16,55,10,-19.1,1013,300,3.6
03/30/2002,17,0,10,-18,1013,300,3.6
03/30/2002,18,219,10,-19,1013,290,3.6
03/30/2002,19,20,10,-19,1013,280,3.6
03/30/2002,20,11,10,-19,1013,290,3.6
03/30/2002,21,0,10,-19,1013,280,4.1
03/30/2002,22,0,10,-19,1013,280,3
03/30/2002,23,0,10,-19,1013,270,2.5
03/30/2002,0,0,10,-19,1013,280,4.1
03/31/2002,1,0,10,-19,1013,350,4.1
03/31/2002,2,0,10,-19,1013,350,4.1
03/31/2002,3,0,9,-18,1013,350,2.5
03/31/2002,4,0,5,-18,1013,170,1.5
03/31/2002,5,0,9,-16,1013,200,1.5
03/31/2002,6,0,9,-13,1013,220,1.5
03/31/2002,7,0,9,-12.8,1013,250,1.5
03/31/2002,8,0,10,-13,1013,280,2
03/31/2002,9,0,10,-12.4,1013,0,0
03/31/2002,10,0,10,-11.8,1013,250,1.5
03/31/2002,11,0,10,-10.6,1013,0,0
03/31/2002,12,0,10,-9.4,1013,330,1.5
03/31/2002,13,0,10,-8.6,1013,0,0
03/31/2002,14,0,10,-8,1013,0,0
03/31/2002,15,0,10,-7.8,1013,310,3
03/31/2002,16,0,10,-8.7,1013,360,4.1
03/31/2002,17,0,10,-8,1013,350,3
03/31/2002,18,0,10,-7.2,1013,10,2.5
03/31/2002,19,0,10,-7,1013,310,2.5
03/31/2002,20,0,10,-7.5,1013,330,3
03/31/2002,21,0,10,-7,1013,330,2.5
03/31/2002,22,0,10,-9.2,1013,340,3.1
03/31/2002,23,0,10,-11.5,1013,330,3.7
03/31/2002,0,0,10,-13.8,1013,320,4.3
04/01/2005,1,0,0,-16,1013,360,4.9
04/01/2005,2,0,0,-18.3,1013,350,5.5
04/01/2005,3,0,0,-20.6,1013,360,6.1
04/01/2005,4,0,0,-23,1013,350,6.7
04/01/2005,5,0,0,-23,1013,350,8.2
04/01/2005,6,0,0,-23,1013,350,6.7
04/01/2005,7,0,0,-23,1013,350,6.7
04/01/2005,8,53,0,-23,1013,350,5.7
04/01/2005,9,284,0,-23,1013,350,4.1
04/01/2005,10,493,0,-22,1013,360,3.6
04/01/2005,11,623,0,-21,1013,350,3.6
04/01/2005,12,703,0,-21,1013,360,4.6
04/01/2005,13,749,0,-19,1013,30,2.1
04/01/2005,14,771,0,-19,1013,50,2.6
04/01/2005,15,774,0,-18,1013,30,2.6
04/01/2005,16,758,0,-18,1013,360,6.2
04/01/2005,17,721,0,-19,1013,350,7.2
04/01/2005,18,655,0,-19,1013,360,5.7
04/01/2005,19,548,0,-19,1013,360,5.7
04/01/2005,20,374,0,-20,1013,350,6.2
04/01/2005,21,128,0,-20,1013,350,5.1
04/01/2005,22,5,0,-20,1013,350,4.6
04/01/2005,23,0,0,-20.5,1013,360,4.9
04/01/2005,0,0,0,-21,1013,360,5.1
04/02/2005,1,0,0,-21,1013,360,6.2
04/02/2005,2,0,0,-22,1013,350,6.2
04/02/2005,3,0,0,-22,1013,360,6.2
04/02/2005,4,0,0,-22,1013,350,4.6
04/02/2005,5,0,0,-22,1013,360,4.6
04/02/2005,6,0,0,-22,1013,360,5.1
04/02/2005,7,0,0,-21,1013,360,6.2
04/02/2005,8,2,0,-21,1013,360,6.2
04/02/2005,9,86,0,-21,1013,360,5.7
04/02/2005,10,243,0,-22,1013,70,1.5
04/02/2005,11,372,0,-21,1013,20,7.7
04/02/2005,12,461,0,-21,1013,30,7.2
04/02/2005,13,517,0,-21,1013,40,10.8
04/02/2005,14,0,10,-21,1013,40,10.8
04/02/2005,15,549,0,-20,1013,40,7.2
04/02/2005,16,530,0,-20,1013,30,7.2
04/02/2005,17,486,0,-19,1013,80,3.6
04/02/2005,18,410,0,-19,1013,70,4.1
04/02/2005,19,297,0,-19,1013,60,3.6
04/02/2005,20,146,0,-20,1013,60,4.6
04/02/2005,21,17,0,-21,1013,50,2.6
04/02/2005,22,0,0,-21,1013,10,6.2
04/02/2005,23,0,0,-21,1013,40,9.8
04/02/2005,0,0,0,-20,1013,20,7.7
04/03/2005,1,0,1,-21,1013,20,10.8
04/03/2005,2,0,1,-21,1013,20,9
04/03/2005,3,0,1,-21,1013,10,7.2
04/03/2005,4,0,7,-21,1013,30,8.2
04/03/2005,5,0,8,-21,1013,20,10.8
04/03/2005,6,0,1,-21,1013,30,9.3
04/03/2005,7,0,1,-21,1013,20,11.3
04/03/2005,8,176,1,-21,1013,360,8.2
04/03/2005,9,445,1,-21,1013,20,6.2
04/03/2005,10,620,1,-21,1013,10,7.7
04/03/2005,11,712,1,-21,1013,10,7.7
04/03/2005,12,782,1,-20,1013,360,10.3
04/03/2005,13,755,1,-19,1013,10,8.7
04/03/2005,14,849,1,-18.8,1013,10,10
04/03/2005,15,853,1,-19,1013,360,11.3
04/03/2005,16,839,1,-19,1013,360,10.3
04/03/2005,17,805,1,-19,1013,360,11.3
04/03/2005,18,763,1,-19,1013,360,12.3
04/03/2005,19,673,1,-19,1013,350,13.4
04/03/2005,20,524,1,-19,1013,360,10.3
04/03/2005,21,64,10,-20,1013,10,8.7
04/03/2005,22,32,6,-20.6,1013,10,10
04/03/2005,23,0,1,-21,1013,360,11.3
04/03/2005,0,0,10,-21,1013,360,7.7
04/04/2005,1,0,0,-21,1013,350,13.4
04/04/2005,2,0,8,-21,1013,350,8.7
04/04/2005,3,0,0,-21,1013,360,7.7
04/04/2005,4,0,0,-21,1013,360,10.8
04/04/2005,5,0,0,-22,1013,360,9.8
04/04/2005,6,0,0,-22,1013,360,7.7
04/04/2005,7,0,0,-22,1013,350,9.3
04/04/2005,8,5,0,-22,1013,350,8.7
04/04/2005,9,41,9,-22,1013,350,10.8
04/04/2005,10,263,0,-21,1013,360,6.7
04/04/2005,11,388,0,-21,1013,350,8.2
04/04/2005,12,475,0,-20,1013,350,8.2
04/04/2005,13,406,4,-19.8,1013,350,8.2
04/04/2005,14,413,8,-19,1013,350,8.2
04/04/2005,15,394,7,-19,1013,360,7.7
04/04/2005,16,461,4,-18.5,1013,360,7
04/04/2005,17,497,0,-18,1013,360,6.2
04/04/2005,18,424,0,-18,1013,350,7.2
04/04/2005,19,313,0,-19,1013,360,5.7
04/04/2005,20,164,0,-19,1013,360,4.6
04/04/2005,21,25,0,-20,1013,360,4.6
04/04/2005,22,0,0,-21,1013,360,5.1
04/04/2005,23,0,0,-21,1013,350,5.7
04/04/2005,0,0,0,-21,1013,350,5.1
04/05/2005,1,0,0,-22,1013,350,3.1
04/05/2005,2,0,0,-22,1013,350,4.1
04/05/2005,3,0,0,-23,1013,350,3.6
04/05/2005,4,0,0,-23,1013,360,3.6
04/05/2005,5,0,0,-23,1013,360,3.1
04/05/2005,6,0,0,-23,1013,340,3.1
04/05/2005,7,0,0,-23,1013,350,2.6
04/05/2005,8,149,0,-24,1013,0,0
04/05/2005,9,408,0,-27,1013,30,2.6
04/05/2005,10,589,0,-25,1013,70,2.6
04/05/2005,11,699,0,-22,1013,0,0
04/05/2005,12,766,0,-21,1013,0,0
04/05/2005,13,805,0,-21,1013,0,0
04/05/2005,14,824,0,-19,1013,0,0
04/05/2005,15,827,0,-18,1013,350,3.6
04/05/2005,16,813,0,-17.8,1013,350,4.5
04/05/2005,17,782,0,-17.7,1013,360,5.3
04/05/2005,18,726,0,-18,1013,360,6.2
04/05/2005,19,634,0,-19,1013,350,6.2
04/05/2005,20,483,0,-19,1013,350,7.7
04/05/2005,21,243,0,-19,1013,360,7.7
04/05/2005,22,33,0,-20,1013,340,5.7
04/05/2005,23,0,0,-21,1013,340,5.7
04/05/2005,0,0,0,-21,1013,340,6.2
04/06/2005,1,0,0,-21,1013,350,6.7
04/06/2005,2,0,0,-22,1013,350,7.7
04/06/2005,3,0,0,-22,1013,340,7.7
04/06/2005,4,0,0,-22,1013,340,7.2
04/06/2005,5,0,0,-22,1013,340,7.2
04/06/2005,6,0,0,-22,1013,340,7.2
04/06/2005,7,0,0,-22,1013,350,7.7
04/06/2005,8,41,0,-22,1013,350,8.7
04/06/2005,9,233,0,-21,1013,350,9.8
04/06/2005,10,414,0,-21,1013,350,9.8
04/06/2005,11,536,0,-21,1013,360,9.8
04/06/2005,12,615,0,-19,1013,360,10.8
04/06/2005,13,662,0,-19,1013,360,10.8
04/06/2005,14,685,0,-19,1013,360,11.8
04/06/2005,15,687,0,-18,1013,360,10.3
04/06/2005,16,670,0,-18,1013,10,11.3
04/06/2005,17,631,0,-18,1013,10,11.8
04/06/2005,18,564,0,-18,1013,10,12.9
04/06/2005,19,458,0,-18,1013,10,10.8
04/06/2005,20,299,0,-18,1013,360,12.9
04/06/2005,21,97,0,-18,1013,360,10.8
04/06/2005,22,3,0,-19,1013,10,11.3
04/06/2005,23,0,0,-19,1013,360,12.3
04/06/2005,0,0,0,-19,1013,10,9.8
04/07/2005,1,0,0,-18.8,1013,10,10.1
04/07/2005,2,0,0,-18,1013,10,10.3
04/07/2005,3,0,0,-17,1013,10,10.3
04/07/2005,4,0,10,-17,1013,10,8.7
04/07/2005,5,0,10,-16,1013,30,10.8
04/07/2005,6,0,5,-17,1013,10,8.2
